"","ASV_ID","Domain","Phylum","Class","Order","Family","Genus","Species","Confidence","Unique.ID"
"3528","dac04f5cfe7bc6be894acb33e01b97df","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Polaribacter","",0.999924404,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Polaribacter"
"3529","dac4e9cb35cfa87e5b9c53287ffdc251","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Sulfitobacter","",0.977644243,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Sulfitobacter"
"3530","dad29b768c5e84af4f6399933d8689e1","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Rubritalea","uncultured_bacterium",0.997159131,"Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_Rubritaleaceae_Rubritalea"
"3531","dad51eff3cea434ca472e4ad05ec6aec","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","AB1","AB1","",0.958374585,"Bacteria_Proteobacteria_Alphaproteobacteria_Rickettsiales_AB1_AB1"
"3532","db038b40cc63c8afa92bd7b7680a921f","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","uncultured","uncultured_marine",0.913055672,"Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Nitrincolaceae_uncultured"
"3533","db1b2f957d2e2df4559aee1e38c9eb9e","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","uncultured_Bacteroidetes",0.995198842,"Bacteria_Bacteroidota_Bacteroidia_Cytophagales_Cyclobacteriaceae_uncultured"
"3534","db274af67180ea71a554c7a5cd3c641b","Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Peredibacter","",0.997914752,"Bacteria_Bdellovibrionota_Bdellovibrionia_Bacteriovoracales_Bacteriovoracaceae_Peredibacter"
"3535","db3277b9479ec27d9c838dbaf7264288","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS7_marine_group","NS7_marine_group","uncultured_bacterium",0.999999091,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_NS7_marine_group_NS7_marine_group"
"3536","db350775bd818397fbef30d0f358f082","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Sulfitobacter","",0.967024714,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Sulfitobacter"
"3537","db3a340b7c553547a509fc99e8dd8805","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Gillisia","",0.995968028,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Gillisia"
"3538","db500688e12c315008bcddbcca6d7a24","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","","","",1,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade__"
"3539","db79372c358da5f303fc089a94d188c6","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavicella","uncultured_bacterium",0.992127873,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Flavicella"
"3540","db7bfd33dd6cf005470fbd4ff1a5cc05","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","uncultured","uncultured","",0.999988434,"Bacteria_Proteobacteria_Alphaproteobacteria_Micavibrionales_uncultured_uncultured"
"3541","db82295c3fa6be8fb70b46ebb0793547","Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup_23","",1,"Bacteria_Acidobacteriota_Thermoanaerobaculia_Thermoanaerobaculales_Thermoanaerobaculaceae_Subgroup_23"
"3542","db859246983b44efc63f0bf71fa7d3ca","Archaea","Thermoplasmatota","Thermoplasmata","Marine_Group_II","Marine_Group_II","Marine_Group_II","uncultured_marine",0.955145216,"Archaea_Thermoplasmatota_Thermoplasmata_Marine_Group_II_Marine_Group_II_Marine_Group_II"
"3543","db88f26198991a518a27a061eb7413cf","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Salinirepens","uncultured_bacterium",0.994555562,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Crocinitomicaceae_Salinirepens"
"3544","dbc01b9c38b654d8634938fad6970dd4","Bacteria","Verrucomicrobiota","Lentisphaeria","Oligosphaerales","Lenti-02","Lenti-02","Victivallales_bacterium",0.989476143,"Bacteria_Verrucomicrobiota_Lentisphaeria_Oligosphaerales_Lenti-02_Lenti-02"
"3545","dbe14e9e2faadee5c59f13ac2c10cce3","Bacteria","Proteobacteria","Alphaproteobacteria","","","","",0.907445136,"Bacteria_Proteobacteria_Alphaproteobacteria___"
"3546","dc0bd6bc85950a422a80f0a9bb8dc622","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Cocleimonas","",0.999999275,"Bacteria_Proteobacteria_Gammaproteobacteria_Thiotrichales_Thiotrichaceae_Cocleimonas"
"3547","dc0e23a1c743815a8af742d9311acaec","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","","",0.999986461,"Bacteria_Proteobacteria_Gammaproteobacteria_Cellvibrionales_Halieaceae_"
"3548","dc24b59ad434e91a9e650d2296f3df1e","Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","OCS116_clade","OCS116_clade","",0.999999999,"Bacteria_Proteobacteria_Alphaproteobacteria_Parvibaculales_OCS116_clade_OCS116_clade"
"3549","dc4790dd46898e04d5b9b2e0a63791a0","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","",0.99835082,"Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Saprospiraceae_uncultured"
"3550","dc5a45a0ff6394e3eba082fcf9b080b5","Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","",0.999999958,"Bacteria_Actinobacteriota_Actinobacteria_Actinomycetales_Actinomycetaceae_Actinomyces"
"3551","dc5bccfe61a196ea064d1908ed669212","Bacteria","Proteobacteria","Alphaproteobacteria","Kordiimonadales","uncultured","uncultured","",0.992573297,"Bacteria_Proteobacteria_Alphaproteobacteria_Kordiimonadales_uncultured_uncultured"
"3552","dc679d207015dc4065d9714e88847de5","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","","",0.994649705,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_"
"3553","dca38a292f1ef92c0a9f58ea17b96a25","Bacteria","Deinococcota","Deinococci","Thermales","Thermaceae","Thermus","",1,"Bacteria_Deinococcota_Deinococci_Thermales_Thermaceae_Thermus"
"3554","dcaa520bb5498fcb10fc40b3c99a4080","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","","",0.999490181,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_"
"3555","dcb8d30b66133fd9d151e15fecbb7faf","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Lewinella","",0.999999997,"Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Saprospiraceae_Lewinella"
"3556","dcc5f5250894496f7187dba2655ecc75","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","","",0.999999905,"Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Saprospiraceae_"
"3557","dcc7ce8cde0e7242dff1cf9348b1c9f3","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9_marine_group","NS9_marine_group","",0.999999999,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_NS9_marine_group_NS9_marine_group"
"3558","dccf197adc2336d440904bfc38709e08","Bacteria","","","","","","",1,"Bacteria_____"
"3559","dce50b422802060dd74ca2e03ad64d0d","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","","",0.99999995,"Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Microbacteriaceae_"
"3560","dcede3422c93d5d4c63f9ef559ae8c30","Bacteria","Dependentiae","Babeliae","Babeliales","Babeliales","Babeliales","uncultured_bacterium",0.999896236,"Bacteria_Dependentiae_Babeliae_Babeliales_Babeliales_Babeliales"
"3561","dcfb4f65ab2bdfcc27cdae118298ddaa","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","","",0.999999959,"Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Colwelliaceae_"
"3562","dd1698ab9419b05f9bcf2ebfe60159b4","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9_marine_group","NS9_marine_group","",0.986848979,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_NS9_marine_group_NS9_marine_group"
"3563","dd1bbdeff8e52ffc10688f494ed2be6b","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter","",0.999248281,"Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Chitinophagaceae_Ferruginibacter"
"3564","dd22cf0279918f3686a4a744ccd0ff7a","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Porticoccaceae","SAR92_clade","",0.999999925,"Bacteria_Proteobacteria_Gammaproteobacteria_Cellvibrionales_Porticoccaceae_SAR92_clade"
"3565","dd38eed24dcd6a552fc2d34aa236cb1a","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","",0.999990363,"Bacteria_Bdellovibrionota_Bdellovibrionia_Bdellovibrionales_Bdellovibrionaceae_Bdellovibrio"
"3566","dd42a00edd8170eeba2a6a52f38148ab","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","","","",0.999660749,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales__"
"3567","dd5697e194ae8eb015cc0a830333ac83","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Candidatus_Endonucleobacter",0.999964959,"Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Endozoicomonadaceae_Endozoicomonas"
"3568","dd591fc756fcc6534ee42d77830a6d26","Bacteria","Verrucomicrobiota","Kiritimatiellae","WCHB1-41","WCHB1-41","WCHB1-41","uncultured_organism",0.997848406,"Bacteria_Verrucomicrobiota_Kiritimatiellae_WCHB1-41_WCHB1-41_WCHB1-41"
"3569","dd6250925255794adae9ad73abd13e29","Bacteria","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","",0.999999996,"Bacteria_Marinimicrobia_(SAR406_clade)_Marinimicrobia_(SAR406_clade)_Marinimicrobia_(SAR406_clade)_Marinimicrobia_(SAR406_clade)_Marinimicrobia_(SAR406_clade)"
"3570","dd86ead6e93767451810c19e3d45634a","Bacteria","Nitrospinota","Nitrospinia","Nitrospinales","Nitrospinaceae","Nitrospina","",0.999970536,"Bacteria_Nitrospinota_Nitrospinia_Nitrospinales_Nitrospinaceae_Nitrospina"
"3571","dd956ad1ef4aa06bbcf0f08a4a31da9f","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","","",0.999917081,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_"
"3572","dd9b7a09aa94798c92aba17c4360c1fc","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","","",0.999998147,"Bacteria_Proteobacteria_Gammaproteobacteria_Cellvibrionales_Halieaceae_"
"3573","ddb680a2297cba3194aa85fe26ed9fb8","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","",1,"Bacteria_Bdellovibrionota_Bdellovibrionia_Bdellovibrionales_Bdellovibrionaceae_Bdellovibrio"
"3574","ddb8482c4a6248f10323fb77e360fdd5","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","",0.999999996,"Bacteria_Bdellovibrionota_Bdellovibrionia_Bdellovibrionales_Bdellovibrionaceae_Bdellovibrio"
"3575","ddb85cd5dddc2f46b8b7aeab42b933ef","Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","",0.999999999,"Bacteria_NB1-j_NB1-j_NB1-j_NB1-j_NB1-j"
"3576","ddf8e2429bfceb8e80f87ed7ded79be8","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Polaribacter","",0.99796419,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Polaribacter"
"3577","ddfd89105fa9182f3276b89e08951c6f","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Nonlabens","",0.999999986,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Nonlabens"
"3578","de12b13d9453d9e83748505f0d8f53fe","Bacteria","Bacteroidota","Rhodothermia","Rhodothermales","Rhodothermaceae","uncultured","",0.992466516,"Bacteria_Bacteroidota_Rhodothermia_Rhodothermales_Rhodothermaceae_uncultured"
"3579","de30dd80131adde77509dc2feb7756df","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Candidatus_Megaira","",0.99998276,"Bacteria_Proteobacteria_Alphaproteobacteria_Rickettsiales_Rickettsiaceae_Candidatus_Megaira"
"3580","de6f1e952f4a626b5dfdf63ea7e2b5a1","Bacteria","Bacteroidota","Bacteroidia","Bacteroidetes_VC2.1_Bac22","Bacteroidetes_VC2.1_Bac22","Bacteroidetes_VC2.1_Bac22","sediment_metagenome",0.982013852,"Bacteria_Bacteroidota_Bacteroidia_Bacteroidetes_VC2.1_Bac22_Bacteroidetes_VC2.1_Bac22_Bacteroidetes_VC2.1_Bac22"
"3581","de7eb5843ae001c21e98bc165436a199","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","uncultured","uncultured_organism",0.988726226,"Bacteria_Proteobacteria_Gammaproteobacteria_Cellvibrionales_Cellvibrionaceae_uncultured"
"3582","deb04a65de66e16ee61622418a1732c1","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","","",0.999999993,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_"
"3583","decba2bed05e88f4d3f8e12537e73276","Unassigned","","","","","","",0.973479527,"Unassigned_____"
"3584","ded940a323b1c62f6da54ed7d1a4315a","Bacteria","Verrucomicrobiota","Kiritimatiellae","Kiritimatiellales","Kiritimatiellaceae","R76-B128","",0.999999999,"Bacteria_Verrucomicrobiota_Kiritimatiellae_Kiritimatiellales_Kiritimatiellaceae_R76-B128"
"3585","dee64bfdf19d18abe73f77d8e201bb80","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","","",1,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_"
"3586","def474853b4b598b1972136d8723f91a","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Arcicella","",0.999999536,"Bacteria_Bacteroidota_Bacteroidia_Cytophagales_Spirosomaceae_Arcicella"
"3587","defcc882f4dcfe31fbc15b98dda69aa2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","","",0.999999999,"Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Comamonadaceae_"
"3588","df025619cd25f546419cdf696b4f8b1a","Bacteria","PAUC34f","PAUC34f","PAUC34f","PAUC34f","PAUC34f","",1,"Bacteria_PAUC34f_PAUC34f_PAUC34f_PAUC34f_PAUC34f"
"3589","df1849de09517fec1e3d5004a0e46f5b","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","NS11-12_marine_group","NS11-12_marine_group","uncultured_marine",0.959405584,"Bacteria_Bacteroidota_Bacteroidia_Sphingobacteriales_NS11-12_marine_group_NS11-12_marine_group"
"3590","df48f866416e15d155b345f7fe1d9fe6","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","","",0.999942784,"Bacteria_Bacteroidota_Bacteroidia_Cytophagales_Cyclobacteriaceae_"
"3591","df51f857a198e662d4ea22795f4859f2","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","JL-ETNP-F27","",1,"Bacteria_Planctomycetota_Phycisphaerae_Phycisphaerales_Phycisphaeraceae_JL-ETNP-F27"
"3592","df55c6d24595cc1c4b21a1ee1440ef2d","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade","uncultured_marine",0.986458172,"Bacteria_Bdellovibrionota_Bdellovibrionia_Bdellovibrionales_Bdellovibrionaceae_OM27_clade"
"3593","df6439e05163a9f83001875c9040c52d","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","uncultured","uncultured","",0.921589289,"Bacteria_Proteobacteria_Alphaproteobacteria_Micavibrionales_uncultured_uncultured"
"3594","df66bb7d6a0e60f671565a89bbd08177","Archaea","Thermoplasmatota","Thermoplasmata","Marine_Group_II","Marine_Group_II","Marine_Group_II","unidentified_archaeon",0.94979984,"Archaea_Thermoplasmatota_Thermoplasmata_Marine_Group_II_Marine_Group_II_Marine_Group_II"
"3595","df6a565d50599127ec4d35b3632dc166","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","","",0.999998853,"Bacteria_Proteobacteria_Gammaproteobacteria_Cellvibrionales_Halieaceae_"
"3596","df7e9916878fc4b4d2404f0f809838ad","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Boseongicola","",0.936279625,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Boseongicola"
"3597","df9d3495f0622f6e7ce825d14c4cecb9","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Flammeovirgaceae","uncultured","Marivirga_sericea",0.992340616,"Bacteria_Bacteroidota_Bacteroidia_Cytophagales_Flammeovirgaceae_uncultured"
"3598","dfb507432a341724de78b5cd73ca28ae","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","","",0.999999998,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_"
"3599","dfce9449d8d81555cecf5c1cbf53457a","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage","uncultured_planctomycete",0.925111741,"Bacteria_Planctomycetota_Planctomycetes_Pirellulales_Pirellulaceae_Pir4_lineage"
"3600","dfcf8c567666ef5b4429f055610e082a","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Kordia","",0.999999938,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Kordia"
"3601","dfd55c58ac549c7cf693376f2f44030c","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Polaribacter","",0.946511993,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Polaribacter"
"3602","dfe4c40bdfb24286411753d4d951a64a","Bacteria","Proteobacteria","Gammaproteobacteria","OM182_clade","OM182_clade","OM182_clade","marine_gamma",0.956399236,"Bacteria_Proteobacteria_Gammaproteobacteria_OM182_clade_OM182_clade_OM182_clade"
"3603","dfe4d6bcff14508987d4e6e26db95d16","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","","",0.999999999,"Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Comamonadaceae_"
"3604","dfe740817443f0f82fb222c755996775","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Kangiellaceae","uncultured","",0.989684015,"Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Kangiellaceae_uncultured"
"3605","dff066a66fcae8dd2d301f1edb95b3a9","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","uncultured","",0.999991184,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_uncultured"
"3606","dffd9f9a448e3345ea596ffab1011f16","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","uncultured","",0.978891319,"Bacteria_Bacteroidota_Bacteroidia_Cytophagales_Microscillaceae_uncultured"
"3607","e024884444ee5cd923c5ffe0748192ae","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","","",0.999192056,"Bacteria_Desulfobacterota_Desulfobacteria_Desulfobacterales_Desulfosarcinaceae_"
"3608","e026a609f064d9afe8359575bfc0876a","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Porticoccaceae","SAR92_clade","",0.999999948,"Bacteria_Proteobacteria_Gammaproteobacteria_Cellvibrionales_Porticoccaceae_SAR92_clade"
"3609","e02c4e1f7a324b7d7f74258fce419b1b","Bacteria","Proteobacteria","Gammaproteobacteria","SAR86_clade","SAR86_clade","SAR86_clade","",0.999999998,"Bacteria_Proteobacteria_Gammaproteobacteria_SAR86_clade_SAR86_clade_SAR86_clade"
"3610","e0339a1dfd08791ec8928a6dee521592","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Ulvibacter","uncultured_marine",0.986290663,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Ulvibacter"
"3611","e0428d7d56b47a7135f2616c70c6523e","Bacteria","Proteobacteria","Gammaproteobacteria","Granulosicoccales","Granulosicoccaceae","Granulosicoccus","",0.999998989,"Bacteria_Proteobacteria_Gammaproteobacteria_Granulosicoccales_Granulosicoccaceae_Granulosicoccus"
"3612","e04d4ef29938552da2c39dccbafa6d68","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","","",0.965537285,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_"
"3613","e05b6e988256a747d71a945f86819ead","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Pseudohongiellaceae","Pseudohongiella","",0.99999997,"Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Pseudohongiellaceae_Pseudohongiella"
"3614","e08c1023c351bf6b52195c9487b6e691","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Lutimonas","",0.998345167,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Lutimonas"
"3615","e094064270feab6656228494d823bc75","Bacteria","Proteobacteria","Gammaproteobacteria","Granulosicoccales","Granulosicoccaceae","Granulosicoccus","uncultured_bacterium",0.970469295,"Bacteria_Proteobacteria_Gammaproteobacteria_Granulosicoccales_Granulosicoccaceae_Granulosicoccus"
"3616","e0af4cce61715f2e8d0e7e773cdce470","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Lutibacter","",0.999963114,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Lutibacter"
"3617","e0b40123aed439fcca5d7b7e9de2d5a2","Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Rubinisphaeraceae","uncultured","uncultured_marine",0.961106624,"Bacteria_Planctomycetota_Planctomycetes_Planctomycetales_Rubinisphaeraceae_uncultured"
"3618","e0c4041d156f36a8204c678c333d8fb9","Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","uncultured","uncultured_Fibrobacteres",1,"Bacteria_Fibrobacterota_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_uncultured"
"3619","e0d15c3a4cee24f73a6a124e0a4e400d","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","DEV007","DEV007","",0.999999925,"Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_DEV007_DEV007"
"3620","e0e54320effa6029155c8827da758b70","Archaea","Thermoplasmatota","Thermoplasmata","Thermoplasmata","Thermoplasmata","Marine_Group_III","uncultured_marine",0.959484668,"Archaea_Thermoplasmatota_Thermoplasmata_Thermoplasmata_Thermoplasmata_Marine_Group_III"
"3621","e0fd88e07b1107e5af7eaef28f87141d","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","","",0.939554662,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_"
"3622","e11cc3ac98958f8793741507a75280a1","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Candidatus_Endobugula","",0.983834515,"Bacteria_Proteobacteria_Gammaproteobacteria_Cellvibrionales_Cellvibrionaceae_Candidatus_Endobugula"
"3623","e120434b3bb201dacd6ec5e1557b0c09","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","uncultured","",0.993119114,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_uncultured"
"3624","e12de67e4f812bd01689c8458036b70a","Bacteria","Planctomycetota","Pla3_lineage","Pla3_lineage","Pla3_lineage","Pla3_lineage","uncultured_planctomycete",0.996112149,"Bacteria_Planctomycetota_Pla3_lineage_Pla3_lineage_Pla3_lineage_Pla3_lineage"
"3625","e13798ba836d6d1d1ae09220fd56dc78","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","","",0.999999974,"Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Colwelliaceae_"
"3626","e1655ec1c6a39aefdf760583dc93e7f3","Bacteria","Verrucomicrobiota","Kiritimatiellae","Kiritimatiellales","Kiritimatiellaceae","R76-B128","uncultured_bacterium",0.975827331,"Bacteria_Verrucomicrobiota_Kiritimatiellae_Kiritimatiellales_Kiritimatiellaceae_R76-B128"
"3627","e18f2c9ca93f8ffef369d3dfe57becfe","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9_marine_group","NS9_marine_group","uncultured_Flavobacterium",0.915763255,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_NS9_marine_group_NS9_marine_group"
"3628","e1903c4ac05bde8ecf14a089432923fd","Bacteria","Proteobacteria","Gammaproteobacteria","Thiomicrospirales","Thioglobaceae","SUP05_cluster","",0.901748951,"Bacteria_Proteobacteria_Gammaproteobacteria_Thiomicrospirales_Thioglobaceae_SUP05_cluster"
"3629","e1ac7fab8f1b1a7e14c677e227b3a6f7","Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae","Desulfocapsa","",0.993385537,"Bacteria_Desulfobacterota_Desulfobulbia_Desulfobulbales_Desulfocapsaceae_Desulfocapsa"
"3630","e1afedc0b94dac7d4b701d0980ca3dcf","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Winogradskyella","",0.997455294,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Winogradskyella"
"3631","e1b5ce8b22e3f0dd339e8f98ab3ea992","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium-Methylorubrum","",1,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Beijerinckiaceae_Methylobacterium-Methylorubrum"
